#Thorlabs FTS
[SpectrumHeader]
#Date	20240416
#Time	12112851
#GMTTime	10112851
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	0.001010
#TriggerMode	0
#InterferometerSerial	M00311842
#Source	
#AirMeasureOpt	0
#WnrMin	0.000000
#WnrMax	0.000000
#Length	3648
#Resolution	0.0000000000e+000
#ADC	0
#Instrument	0
#InstrModel	CCS175
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
5.085788269e+002	1.095924410e-003
5.087366638e+002	2.026426228e-004
5.088945007e+002	1.129008946e-003
5.090523682e+002	-8.560616989e-004
5.092102051e+002	1.112466678e-003
5.093680725e+002	-1.286160317e-003
5.095259705e+002	2.688116510e-004
5.096838379e+002	-9.222307126e-004
5.098417358e+002	1.695581159e-004
5.099996338e+002	-1.385413809e-003
5.101575317e+002	3.018961579e-004
5.103154602e+002	-6.203345401e-005
5.104733582e+002	3.184383968e-004
5.106312866e+002	-4.259630805e-004
5.107892456e+002	1.695581159e-004
5.109471741e+002	-4.094208125e-004
5.111051331e+002	8.312482969e-004
5.112630920e+002	-6.575546577e-004
5.114210510e+002	8.643328329e-004
5.115790405e+002	-4.590475874e-004
5.117370300e+002	1.691445592e-003
5.118950195e+002	-7.568081492e-004
5.120530396e+002	3.018961579e-004
5.122110596e+002	3.184383968e-004
5.123690186e+002	1.393685001e-003
5.125270996e+002	-1.186906826e-003
5.126851196e+002	1.530158625e-004
5.128431396e+002	-8.891462348e-004
5.130012207e+002	3.680651716e-004
5.131592407e+002	-1.335787121e-003
5.133173218e+002	5.334877060e-004
5.134754028e+002	-1.881681499e-003
5.136334839e+002	1.695581159e-004
5.137915649e+002	-1.534294221e-003
5.139496460e+002	8.974173688e-004
5.141077271e+002	-1.186906826e-003
5.142658691e+002	6.823680014e-004
5.144239502e+002	4.011496785e-004
5.145820923e+002	8.312482969e-004
5.147402344e+002	-5.086743622e-004
5.148983765e+002	8.477905649e-004
5.150565186e+002	-7.237236714e-004
5.152146606e+002	1.426769537e-003
5.153728638e+002	-9.222307126e-004
5.155310059e+002	-2.894894715e-005
5.156892090e+002	-1.120737754e-003
5.158474121e+002	2.191848762e-004
5.160056152e+002	-4.921320942e-004
5.161638184e+002	3.680651716e-004
5.163220215e+002	-7.898926851e-004
5.164802246e+002	5.334877060e-004
5.166384888e+002	-1.385413809e-003
5.167966919e+002	-6.203345401e-005
5.169549561e+002	-1.832054812e-003
5.171132202e+002	4.673187213e-004
5.172714233e+002	4.176919465e-004
5.174297485e+002	1.079382142e-003
5.175880127e+002	1.046297606e-003
5.177462769e+002	1.625276520e-003
5.179045410e+002	-7.898926851e-004
5.180628662e+002	1.162093366e-003
5.182211914e+002	-1.236533513e-003
5.183795166e+002	7.981638191e-004
5.185377808e+002	2.026426228e-004
5.186961670e+002	1.029755338e-003
5.188544922e+002	-8.229772211e-004
5.190128174e+002	6.823680014e-004
5.191712036e+002	-6.244701217e-004
5.193295288e+002	2.026426228e-004
5.194879150e+002	-1.468125149e-003
5.196463013e+002	5.169454962e-004
5.198046875e+002	-1.484667417e-003
5.199630737e+002	8.312482969e-004
5.201214600e+002	-1.815512544e-003
5.202798462e+002	3.018961579e-004
5.204382935e+002	3.018961579e-004
5.205966797e+002	8.312482969e-004
5.207551270e+002	-8.560616989e-004
5.209135742e+002	1.459853956e-003
5.210720215e+002	-3.763363056e-004
5.212304688e+002	1.162093366e-003
5.213889160e+002	9.305018466e-004
5.215474243e+002	1.112466678e-003
5.217058716e+002	-7.568081492e-004
5.218643799e+002	3.846074396e-004
5.220228271e+002	-1.368871657e-003
5.221813354e+002	5.665722420e-004
5.223398438e+002	-1.286160317e-003
5.224983521e+002	2.026426228e-004
5.226569214e+002	-9.718575166e-004
5.228154297e+002	9.966709185e-004
5.229739990e+002	-5.252165720e-004
5.231325073e+002	1.095924410e-003
5.232910767e+002	-1.153822290e-003
5.234496460e+002	6.658257917e-004
5.236082153e+002	8.684684144e-005
5.237667847e+002	3.184383968e-004
5.239253540e+002	3.349806648e-004
5.240839844e+002	7.485370734e-004
5.242425537e+002	-1.116602216e-004
5.244011841e+002	7.981638191e-004
5.245598145e+002	-8.891462348e-004
5.247183838e+002	4.011496785e-004
5.248770752e+002	-1.550836372e-003
5.250357056e+002	2.688116510e-004
5.251943359e+002	-4.590475874e-004
5.253529663e+002	4.342341854e-004
5.255116577e+002	-7.071814034e-004
5.256703491e+002	4.011496785e-004
5.258289795e+002	-1.004941994e-003
5.259876709e+002	4.673187213e-004
5.261463623e+002	-1.401956077e-003
5.263050537e+002	2.853538899e-004
5.264638062e+002	2.067781861e-005
5.266224976e+002	9.635863826e-004
5.267812500e+002	-6.203345401e-005
5.269399414e+002	1.724530128e-003
5.270986938e+002	-4.590475874e-004
5.272574463e+002	4.342341854e-004
5.274161987e+002	-1.116602216e-004
5.275749512e+002	-1.447447285e-004
5.277337036e+002	-1.534294221e-003
5.278925171e+002	3.680651716e-004
5.280512695e+002	-1.848596963e-003
5.282100830e+002	1.062839874e-003
5.283688965e+002	-1.865139231e-003
5.285277100e+002	3.349806648e-004
5.286865234e+002	-9.718575166e-004
5.288453369e+002	7.485370734e-004
5.290041504e+002	-9.883997263e-004
5.291630249e+002	3.680651716e-004
5.293218384e+002	-6.575546577e-004
5.294807129e+002	8.974173688e-004
5.296395874e+002	-6.740968674e-004
5.297984009e+002	3.349806648e-004
5.299573364e+002	-6.410123897e-004
5.301162109e+002	8.312482969e-004
5.302750854e+002	-7.857571472e-005
5.304339600e+002	3.349806648e-004
5.305928955e+002	-4.755898262e-004
5.307518311e+002	7.030458073e-005
5.309107056e+002	-5.583011080e-004
5.310696411e+002	1.033890949e-004
5.312285767e+002	6.989102694e-004
5.313875122e+002	6.492835237e-004
5.315465088e+002	-1.352329389e-003
5.317054443e+002	5.996567197e-004
5.318644409e+002	-1.401956077e-003
5.320233765e+002	7.981638191e-004
5.321823730e+002	8.684684144e-005
5.323413696e+002	3.680651716e-004
5.325003662e+002	-9.511796816e-005
5.326593628e+002	8.974173688e-004
5.328183594e+002	-7.568081492e-004
5.329774170e+002	2.535100561e-003
5.331364136e+002	4.135563813e-006
5.332954712e+002	1.459853956e-003
5.334545288e+002	2.067781861e-005
5.336135864e+002	1.542565296e-003
5.337726440e+002	-1.219991362e-003
5.339317017e+002	1.861003693e-004
5.340907593e+002	-1.186906826e-003
5.342498779e+002	1.095924410e-003
5.344089355e+002	-1.435040613e-003
5.345680542e+002	9.635863826e-004
5.347271729e+002	-1.716258936e-003
5.348862305e+002	5.334877060e-004
5.350453491e+002	1.530158625e-004
5.352045288e+002	5.665722420e-004
5.353636475e+002	-1.612869819e-004
5.355227661e+002	1.244804705e-003
5.356819458e+002	-1.021484262e-003
5.358410645e+002	8.643328329e-004
5.360002441e+002	-1.286160317e-003
5.361594238e+002	1.228262438e-003
5.363186035e+002	-1.071111066e-003
5.364777832e+002	5.996567197e-004
5.366369629e+002	-1.550836372e-003
5.367962036e+002	5.169454962e-004
5.369553833e+002	-1.583920908e-003
5.371146240e+002	4.673187213e-004
5.372738647e+002	-1.137280022e-003
5.374330444e+002	3.349806648e-004
5.375922852e+002	-1.534294221e-003
5.377515869e+002	1.129008946e-003
5.379108276e+002	-1.302702585e-003
5.380700684e+002	1.861003693e-004
5.382293701e+002	-1.087653218e-003
5.383886108e+002	1.658361056e-003
5.385479126e+002	-8.229772211e-004
5.387072144e+002	9.966709185e-004
5.388665161e+002	-7.898926851e-004
5.390258179e+002	3.680651716e-004
5.391851196e+002	-2.439982636e-004
5.393444214e+002	7.154525374e-004
5.395037842e+002	-1.071111066e-003
5.396631470e+002	3.018961579e-004
5.398224487e+002	-6.244701217e-004
5.399818115e+002	2.522693831e-004
5.401411743e+002	-4.259630805e-004
5.403005371e+002	3.846074396e-004
5.404598999e+002	-6.906391354e-004
5.406193237e+002	8.477905649e-004
5.407786865e+002	-4.259630805e-004
5.409381104e+002	1.261346973e-003
5.410974731e+002	1.029755338e-003
5.412568970e+002	1.228262438e-003
5.414163208e+002	1.364736090e-004
5.415757446e+002	2.026426228e-004
5.417351685e+002	-8.560616989e-004
5.418946533e+002	1.033890949e-004
5.420540771e+002	-6.740968674e-004
5.422135620e+002	2.067781861e-005
5.423729858e+002	-9.222307126e-004
5.425324707e+002	1.145551214e-003
5.426919556e+002	-1.683174516e-003
5.428514404e+002	9.139595786e-004
5.430109253e+002	-4.094208125e-004
5.431704102e+002	1.861003693e-004
5.433299561e+002	-3.597940376e-004
5.434894409e+002	7.981638191e-004
5.436489868e+002	-1.087653218e-003
5.438085327e+002	6.658257917e-004
5.439680786e+002	-1.716258936e-003
5.441276245e+002	1.162093366e-003
5.442871704e+002	-1.732801204e-003
5.444467163e+002	7.319948054e-004
5.446062622e+002	1.364736090e-004
5.447658691e+002	5.665722420e-004
5.449254761e+002	-6.203345401e-005
5.450850220e+002	9.470441146e-004
5.452446289e+002	-7.237236714e-004
5.454042358e+002	3.515229328e-004
5.455638428e+002	-8.395194309e-004
5.457234497e+002	2.357271296e-004
5.458831177e+002	-9.553152486e-004
5.460427246e+002	-1.943715033e-004
5.462023926e+002	-1.468125149e-003
5.463620605e+002	3.018961579e-004
5.465216675e+002	-1.749343472e-003
5.466813354e+002	3.184383968e-004
5.468410034e+002	1.530158625e-004
5.470007324e+002	9.470441146e-004
5.471604004e+002	-6.740968674e-004
5.473200684e+002	1.608734368e-003
5.474797974e+002	1.033890949e-004
5.476395264e+002	7.650792832e-004
5.477991943e+002	-3.763363056e-004
5.479589233e+002	5.996567197e-004
5.481186523e+002	-7.402659394e-004
5.482784424e+002	7.030458073e-005
5.484381714e+002	-5.417588400e-004
5.485979004e+002	1.530158625e-004
5.487576904e+002	-7.237236714e-004
5.489174194e+002	6.327412557e-004
5.490772095e+002	-1.286160317e-003
5.492369995e+002	2.357271296e-004
5.493967896e+002	-9.056884446e-004
5.495565796e+002	9.305018466e-004
5.497163696e+002	-8.560616989e-004
5.498762207e+002	9.305018466e-004
5.500360107e+002	-4.425053194e-004
5.501958618e+002	9.305018466e-004
5.503557129e+002	7.030458073e-005
5.505155029e+002	1.162093366e-003
5.506753540e+002	-4.590475874e-004
5.508352051e+002	7.485370734e-004
5.509951172e+002	-1.137280022e-003
5.511549683e+002	5.500299740e-004
5.513148193e+002	-2.460660413e-003
5.514747314e+002	5.334877060e-004
5.516346436e+002	-2.936250239e-004
5.517945557e+002	1.695581159e-004
5.519544067e+002	-1.269618049e-003
5.521143799e+002	7.650792832e-004
5.522742920e+002	-9.222307126e-004
5.524342041e+002	9.966709185e-004
5.525941162e+002	-6.244701217e-004
5.527540894e+002	8.147060871e-004
5.529140625e+002	-5.252165720e-004
5.530739746e+002	9.966709185e-004
5.532339478e+002	-6.575546577e-004
5.533939209e+002	6.989102694e-004
5.535538940e+002	-1.600463176e-003
5.537139282e+002	2.357271296e-004
5.538739014e+002	-9.553152486e-004
5.540338745e+002	8.974173688e-004
5.541939087e+002	-8.726039669e-004
5.543539429e+002	9.139595786e-004
5.545139771e+002	-2.229068894e-003
5.546740112e+002	8.312482969e-004
5.548340454e+002	-5.583011080e-004
5.549940796e+002	3.184383968e-004
5.551541138e+002	1.530158625e-004
5.553142090e+002	9.470441146e-004
5.554742432e+002	-9.553152486e-004
5.556343384e+002	3.680651716e-004
5.557944336e+002	-1.104195486e-003
5.559544678e+002	6.161989877e-004
5.561146240e+002	-6.740968674e-004
5.562747192e+002	1.861003693e-004
5.564348145e+002	-1.087653218e-003
5.565949097e+002	8.808751008e-004
5.567550659e+002	-1.501209685e-003
5.569151611e+002	-7.857571472e-005
5.570753174e+002	-7.071814034e-004
5.572354736e+002	4.011496785e-004
5.573956299e+002	-5.583011080e-004
5.575557861e+002	1.029755338e-003
5.577159424e+002	-8.064349531e-004
5.578761597e+002	9.635863826e-004
5.580363159e+002	-6.740968674e-004
5.581965332e+002	9.305018466e-004
5.583566895e+002	-2.439982636e-004
5.585169067e+002	5.665722420e-004
5.586771240e+002	-7.237236714e-004
5.588373413e+002	1.261346973e-003
5.589975586e+002	3.722007386e-005
5.591578369e+002	1.029755338e-003
5.593180542e+002	-1.153822290e-003
5.594783325e+002	8.643328329e-004
5.596385498e+002	-2.626083093e-003
5.597988281e+002	1.195177902e-003
5.599591064e+002	-9.387729806e-004
5.601193848e+002	2.357271296e-004
5.602796631e+002	-1.815512544e-003
5.604399414e+002	9.635863826e-004
5.606002808e+002	-1.385413809e-003
5.607605591e+002	8.808751008e-004
5.609208984e+002	6.492835237e-004
5.610811768e+002	1.079382142e-003
5.612415161e+002	-9.883997263e-004
5.614018555e+002	9.801286506e-004
5.615621948e+002	-1.253075781e-003
5.617225342e+002	5.169454962e-004
5.618829346e+002	-9.511796816e-005
5.620432739e+002	5.665722420e-004
5.622036133e+002	-6.740968674e-004
5.623640137e+002	1.095924410e-003
5.625244141e+002	-7.071814034e-004
5.626848145e+002	8.808751008e-004
5.628452148e+002	-1.116602216e-004
5.630056152e+002	7.319948054e-004
5.631660156e+002	-7.568081492e-004
5.633264160e+002	6.989102694e-004
5.634868774e+002	-1.253075781e-003
5.636472778e+002	6.161989877e-004
5.638077393e+002	-1.583920908e-003
5.639682007e+002	1.033890949e-004
5.641286621e+002	-4.259630805e-004
5.642891235e+002	3.349806648e-004
5.644495850e+002	4.176919465e-004
5.646100464e+002	1.112466678e-003
5.647705688e+002	-1.170364558e-003
5.649310303e+002	3.722007386e-005
5.650915527e+002	-1.815512544e-003
5.652520752e+002	8.312482969e-004
5.654125977e+002	-1.104195486e-003
5.655731201e+002	1.459853956e-003
5.657336426e+002	-1.203449094e-003
5.658941650e+002	1.033890949e-004
5.660546875e+002	-1.633547712e-003
5.662152710e+002	3.184383968e-004
5.663757935e+002	-8.726039669e-004
5.665363770e+002	7.650792832e-004
5.666969604e+002	-9.883997263e-004
5.668575439e+002	8.643328329e-004
5.670181274e+002	-4.755898262e-004
5.671787109e+002	9.305018466e-004
5.673392944e+002	-1.087653218e-003
5.674998779e+002	9.635863826e-004
5.676605225e+002	-3.267095308e-004
5.678211670e+002	1.861003693e-004
5.679817505e+002	-1.650089980e-003
5.681423950e+002	2.026426228e-004
5.683030396e+002	-3.763363056e-004
5.684636841e+002	8.808751008e-004
5.686243286e+002	-1.120737754e-003
5.687850342e+002	1.029755338e-003
5.689456787e+002	-1.269618049e-003
5.691063843e+002	1.199313483e-004
5.692670288e+002	-1.881681499e-003
5.694277344e+002	1.360600465e-003
5.695884399e+002	-7.733504171e-004
5.697491455e+002	9.801286506e-004
5.699098511e+002	-1.418498345e-003
5.700705566e+002	9.139595786e-004
5.702313232e+002	-6.203345401e-005
5.703920288e+002	2.688116510e-004
5.705527954e+002	-1.451582881e-003
5.707135010e+002	1.228262438e-003
5.708742676e+002	-1.282024750e-004
5.710350342e+002	3.018961579e-004
5.711958008e+002	-1.203449094e-003
5.713565674e+002	3.722007386e-005
5.715173950e+002	3.680651716e-004
5.716781616e+002	6.823680014e-004
5.718389893e+002	-5.417588400e-004
5.719997559e+002	1.360600465e-003
5.721605835e+002	2.522693831e-004
5.723214111e+002	1.327515929e-003
5.724822388e+002	-6.906391354e-004
5.726430664e+002	5.831145099e-004
5.728038940e+002	-1.170364558e-003
5.729647217e+002	9.305018466e-004
5.731256104e+002	-1.269618049e-003
5.732864380e+002	9.305018466e-004
5.734473267e+002	-6.906391354e-004
5.736082153e+002	2.357271296e-004
5.737691040e+002	-5.086743622e-004
5.739299927e+002	3.515229328e-004
5.740908813e+002	-9.718575166e-004
5.742517700e+002	5.996567197e-004
5.744126587e+002	-1.021484262e-003
5.745736084e+002	8.312482969e-004
5.747344971e+002	-1.943715033e-004
5.748954468e+002	7.816215511e-004
5.750563965e+002	-2.179442206e-003
5.752173462e+002	1.046297606e-003
5.753782959e+002	-7.071814034e-004
5.755392456e+002	2.688116510e-004
5.757001953e+002	-1.038026530e-003
5.758612061e+002	1.195177902e-003
5.760221558e+002	-1.943715033e-004
5.761831665e+002	1.807241351e-003
5.763441162e+002	-1.186906826e-003
5.765051270e+002	7.319948054e-004
5.766661377e+002	-2.109137567e-004
5.768271484e+002	4.507764534e-004
5.769881592e+002	-4.921320942e-004
5.771492310e+002	1.178635634e-003
5.773102417e+002	-9.387729806e-004
5.774713135e+002	4.507764534e-004
5.776323242e+002	-7.402659394e-004
5.777933960e+002	3.349806648e-004
5.779544678e+002	-8.395194309e-004
5.781155396e+002	5.500299740e-004
5.782766113e+002	-7.733504171e-004
5.784376831e+002	7.816215511e-004
5.785988159e+002	-9.222307126e-004
5.787598877e+002	6.658257917e-004
5.789210205e+002	-3.267095308e-004
5.790820923e+002	4.011496785e-004
5.792432251e+002	-4.921320942e-004
5.794043579e+002	5.831145099e-004
5.795654907e+002	-1.038026530e-003
5.797266235e+002	2.357271296e-004
5.798877563e+002	-1.468125149e-003
5.800489502e+002	5.665722420e-004
5.802100830e+002	-3.597940376e-004
5.803712769e+002	6.327412557e-004
5.805324097e+002	-1.749343472e-003
5.806936035e+002	2.357271296e-004
5.808547974e+002	1.530158625e-004
5.810159912e+002	1.112466678e-003
5.811771851e+002	-1.054568798e-003
5.813383789e+002	3.349806648e-004
5.814996338e+002	-1.021484262e-003
5.816608276e+002	5.334877060e-004
5.818220825e+002	-1.004941994e-003
5.819832764e+002	5.665722420e-004
5.821445313e+002	-5.748433759e-004
5.823057861e+002	6.658257917e-004
5.824670410e+002	-1.418498345e-003
5.826282959e+002	4.838609602e-004
5.827896118e+002	-9.883997263e-004
5.829508667e+002	9.966709185e-004
5.831121826e+002	-4.259630805e-004
5.832734375e+002	1.033890949e-004
5.834347534e+002	-1.021484262e-003
5.835960693e+002	3.349806648e-004
5.837573853e+002	-1.815512544e-003
5.839187012e+002	6.327412557e-004
5.840800171e+002	-1.071111066e-003
5.842413330e+002	6.658257917e-004
5.844026489e+002	-7.071814034e-004
5.845640259e+002	7.650792832e-004
5.847254028e+002	-5.086743622e-004
5.848867188e+002	7.816215511e-004
5.850480957e+002	-5.086743622e-004
5.852094727e+002	1.695581159e-004
5.853708496e+002	-2.605405170e-004
5.855322266e+002	9.305018466e-004
5.856936646e+002	-1.203449094e-003
5.858550415e+002	5.996567197e-004
5.860164795e+002	4.011496785e-004
5.861778564e+002	8.974173688e-004
5.863392944e+002	-6.079278537e-004
5.865007324e+002	9.305018466e-004
5.866621704e+002	-1.716258936e-003
5.868236084e+002	9.801286506e-004
5.869850464e+002	-5.583011080e-004
5.871464844e+002	8.312482969e-004
5.873079834e+002	-7.237236714e-004
5.874694214e+002	3.846074396e-004
5.876309204e+002	-6.244701217e-004
5.877924194e+002	8.974173688e-004
5.879538574e+002	-1.447447285e-004
5.881153564e+002	1.013213070e-003
5.882769165e+002	-9.222307126e-004
5.884384155e+002	5.004032282e-004
5.885999146e+002	-5.417588400e-004
5.887614136e+002	4.507764534e-004
5.889229736e+002	-1.021484262e-003
5.890845337e+002	5.004032282e-004
5.892460327e+002	-1.368871657e-003
5.894075928e+002	7.981638191e-004
5.895691528e+002	-1.153822290e-003
5.897307129e+002	1.695581159e-004
5.898922729e+002	-7.857571472e-005
5.900538940e+002	6.492835237e-004
5.902154541e+002	-1.943715033e-004
5.903770752e+002	8.974173688e-004
5.905386353e+002	-2.936250239e-004
5.907002563e+002	3.349806648e-004
5.908618774e+002	-1.666632248e-003
5.910234985e+002	1.079382142e-003
5.911851196e+002	-1.104195486e-003
5.913467407e+002	1.861003693e-004
5.915083618e+002	-1.567378640e-003
5.916700439e+002	6.327412557e-004
5.918316650e+002	-1.468125149e-003
5.919933472e+002	1.095924410e-003
5.921550293e+002	-1.815512544e-003
5.923167114e+002	1.199313483e-004
5.924783936e+002	-8.064349531e-004
5.926400757e+002	7.816215511e-004
5.928017578e+002	-6.575546577e-004
5.929634399e+002	-4.549120058e-005
5.931251831e+002	-2.274560102e-004
5.932868652e+002	8.643328329e-004
5.934486084e+002	-7.071814034e-004
5.936102905e+002	4.342341854e-004
5.937720337e+002	-1.534294221e-003
5.939337769e+002	-1.240669098e-005
5.940955200e+002	-1.286160317e-003
5.942573242e+002	5.169454962e-004
5.944190674e+002	-6.906391354e-004
5.945808105e+002	6.658257917e-004
5.947426147e+002	-1.633547712e-003
5.949043579e+002	6.989102694e-004
5.950661621e+002	-2.936250239e-004
5.952279663e+002	1.608734368e-003
5.953897705e+002	-8.229772211e-004
5.955515747e+002	1.195177902e-003
5.957133789e+002	9.635863826e-004
5.958751831e+002	6.327412557e-004
5.960370483e+002	-3.597940376e-004
5.961988525e+002	1.695581159e-004
5.963607178e+002	-1.832054812e-003
5.965225830e+002	2.522693831e-004
5.966843872e+002	-7.568081492e-004
5.968462524e+002	5.996567197e-004
5.970081177e+002	-1.054568798e-003
5.971700439e+002	6.492835237e-004
5.973319092e+002	-1.087653218e-003
5.974937744e+002	2.688116510e-004
5.976557007e+002	-8.726039669e-004
5.978175659e+002	1.509480760e-003
5.979794922e+002	-1.302702585e-003
5.981414185e+002	5.665722420e-004
5.983033447e+002	-1.815512544e-003
5.984652710e+002	1.559107564e-003
5.986271973e+002	-1.071111066e-003
5.987891235e+002	1.244804705e-003
5.989511108e+002	-1.699716668e-003
5.991130371e+002	3.184383968e-004
5.992750244e+002	-1.385413809e-003
5.994369507e+002	2.522693831e-004
5.995989380e+002	-1.236533513e-003
5.997609253e+002	1.211720170e-003
5.999229126e+002	-4.921320942e-004
6.000848999e+002	4.176919465e-004
6.002468872e+002	1.364736090e-004
6.004089355e+002	7.981638191e-004
6.005709229e+002	5.376233094e-005
6.007329712e+002	6.327412557e-004
6.008949585e+002	-7.733504171e-004
6.010570068e+002	7.319948054e-004
6.012190552e+002	-1.219991362e-003
6.013811035e+002	8.808751008e-004
6.015431519e+002	-8.064349531e-004
6.017052002e+002	1.029755338e-003
6.018673096e+002	-1.004941994e-003
6.020293579e+002	1.013213070e-003
6.021914673e+002	-1.021484262e-003
6.023535156e+002	6.658257917e-004
6.025156250e+002	1.095924410e-003
6.026777344e+002	1.823783619e-003
6.028398438e+002	-7.898926851e-004
6.030019531e+002	4.673187213e-004
6.031640625e+002	-1.352329389e-003
6.033262329e+002	4.011496785e-004
6.034883423e+002	-1.219991362e-003
6.036504517e+002	2.688116510e-004
6.038126221e+002	-2.894894715e-005
6.039747925e+002	6.327412557e-004
6.041369629e+002	-6.906391354e-004
6.042991333e+002	1.162093366e-003
6.044613037e+002	-1.683174516e-003
6.046234741e+002	2.357271296e-004
6.047856445e+002	-8.891462348e-004
6.049478149e+002	8.477905649e-004
6.051100464e+002	-3.928785736e-004
6.052722168e+002	2.357271296e-004
6.054344482e+002	-3.101672919e-004
6.055966797e+002	1.033890949e-004
6.057589111e+002	-8.395194309e-004
6.059211426e+002	5.665722420e-004
6.060833740e+002	-1.335787121e-003
6.062456055e+002	2.357271296e-004
6.064078979e+002	-1.282024750e-004
6.065701294e+002	-9.511796816e-005
6.067324219e+002	-1.778292353e-004
6.068946533e+002	8.643328329e-004
6.070569458e+002	-1.038026530e-003
6.072192383e+002	8.312482969e-004
6.073815308e+002	-8.064349531e-004
6.075438232e+002	7.485370734e-004
6.077061157e+002	1.199313483e-004
6.078684692e+002	1.228262438e-003
6.080307617e+002	-1.087653218e-003
6.081930542e+002	6.823680014e-004
6.083554077e+002	-8.064349531e-004
6.085177612e+002	6.823680014e-004
6.086801147e+002	-7.568081492e-004
6.088424683e+002	5.996567197e-004
6.090048218e+002	-1.137280022e-003
6.091671753e+002	6.327412557e-004
6.093295288e+002	-5.583011080e-004
6.094919434e+002	1.294431509e-003
6.096542969e+002	3.349806648e-004
6.098167114e+002	5.004032282e-004
6.099790649e+002	-7.237236714e-004
6.101414795e+002	5.996567197e-004
6.103038940e+002	3.722007386e-005
6.104663086e+002	5.831145099e-004
6.106287231e+002	-7.237236714e-004
6.107911377e+002	2.688116510e-004
6.109536133e+002	-1.071111066e-003
6.111160278e+002	7.485370734e-004
6.112785034e+002	-1.435040613e-003
6.114409180e+002	5.500299740e-004
6.116033936e+002	-1.004941994e-003
6.117658691e+002	-4.549120058e-005
6.119283447e+002	-1.286160317e-003
6.120908203e+002	8.643328329e-004
6.122532959e+002	-1.749343472e-003
6.124158325e+002	8.643328329e-004
6.125783081e+002	6.823680014e-004
6.127407837e+002	1.410227269e-003
6.129033203e+002	-1.778292353e-004
6.130658569e+002	1.294431509e-003
6.132283936e+002	-8.395194309e-004
6.133909302e+002	7.154525374e-004
6.135534668e+002	-8.064349531e-004
6.137160034e+002	3.680651716e-004
6.138785400e+002	-6.906391354e-004
6.140410767e+002	5.169454962e-004
6.142036743e+002	-7.402659394e-004
6.143662109e+002	7.319948054e-004
